customer_key,customer_number,customer_name,gender,age,marital_status,country,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
13715,AW00024714,Whitney Rodriguez,Female,43,Single,United Kingdom,40-49,New,2014-01-20,143,1,68,3,3,0,68,68
13716,AW00024715,Kelli Nath,Female,49,Single,France,40-49,New,2013-10-05,146,1,29,2,2,0,29,29
13717,AW00024716,Colin Liu,Male,48,Married,Germany,40-49,New,2013-09-29,147,1,562,4,4,0,562,562
13718,AW00024717,Damien Anand,Male,49,Single,Germany,40-49,New,2013-10-26,146,1,540,1,1,0,540,540
13719,AW00024718,Terrence Black,Male,43,Single,Germany,40-49,New,2013-04-07,152,1,1751,2,2,0,1751,1751
13720,AW00024719,Susan Zheng,Female,49,Married,Germany,40-49,New,2013-10-20,146,1,69,3,3,0,69,69
13721,AW00024720,Deanna Alvarez,Female,43,Single,United Kingdom,40-49,New,2013-06-04,150,1,15,3,3,0,15,15
13722,AW00024721,Mandy Zheng,Female,48,Married,United Kingdom,40-49,New,2013-09-19,147,1,90,3,3,0,90,90
13723,AW00024722,Hunter Ross,Male,50,Single,Germany,50 and above,New,2013-09-17,147,1,34,2,2,0,34,34
13724,AW00024723,Shawna Pal,Female,49,Married,Germany,40-49,New,2013-04-23,152,1,1794,4,4,0,1794,1794
13725,AW00024724,Alfredo Gutierrez,Male,49,Married,France,40-49,New,2013-09-29,147,1,29,2,2,0,29,29
13726,AW00024725,Bailey Young,Female,39,Married,United States,30-39,New,2013-05-05,151,1,39,3,3,0,39,39
13727,AW00024726,Marissa Hughes,Female,45,Married,United States,40-49,New,2013-09-02,147,1,72,3,3,0,72,72
13728,AW00024727,Mallory Jimenez,Female,46,Married,United States,40-49,New,2013-12-28,144,1,72,3,3,0,72,72
13729,AW00024728,Julia Diaz,Female,45,Single,United States,40-49,New,2013-08-24,148,1,57,2,2,0,57,57
13730,AW00024729,Chase Murphy,Male,45,Single,Canada,40-49,New,2013-05-19,151,1,59,2,2,0,59,59
13731,AW00024730,Anthony Moore,Male,44,Married,Canada,40-49,New,2013-05-17,151,1,40,2,2,0,40,40
13732,AW00024731,Evan Mitchell,Male,44,Married,Canada,40-49,New,2013-12-04,144,1,5,1,1,0,5,5
13733,AW00024732,Wyatt Davis,Male,84,Married,United States,50 and above,New,2013-08-05,148,1,100,4,4,0,100,100
13734,AW00024733,Luke Flores,Male,54,Single,Canada,50 and above,New,2013-12-04,144,1,7,2,2,0,7,7
13735,AW00024734,Jack Turner,Male,53,Single,United States,50 and above,New,2013-03-17,153,1,2492,6,6,0,2492,2492
13736,AW00024735,Madison Powell,Female,54,Single,United States,50 and above,New,2013-03-14,153,1,2478,4,4,0,2478,2478
13737,AW00024736,Savannah Ramirez,Female,66,Single,United States,50 and above,New,2013-05-31,151,1,72,3,3,0,72,72
13738,AW00024737,Angela Bailey,Female,65,Single,United States,50 and above,New,2013-04-02,152,1,47,4,4,0,47,47
13739,AW00024738,Hannah Davis,Female,60,Married,United States,50 and above,New,2013-08-05,148,1,2433,4,4,0,2433,2433
13740,AW00024739,Dalton Sanders,Male,66,Married,United States,50 and above,New,2013-08-07,148,1,2453,4,4,0,2453,2453
13741,AW00024740,Shelby Cooper,Female,64,Single,United States,50 and above,New,2013-05-03,151,1,96,4,4,0,96,96
13742,AW00024741,Brittany Perry,Female,65,Single,United States,50 and above,New,2013-01-29,155,1,33,1,1,0,33,33
13743,AW00024742,Rachel Ramirez,Female,65,Single,United States,50 and above,New,2013-03-28,153,1,37,2,2,0,37,37
13744,AW00024743,Chloe Coleman,Female,64,Single,United States,50 and above,New,2013-08-15,148,1,38,3,3,0,38,38
13745,AW00024744,Brendan Yuan,Male,64,Married,Canada,50 and above,New,2013-10-09,146,1,5,1,1,0,5,5
13746,AW00024745,Jennifer Ward,Female,63,Single,United States,50 and above,New,2013-07-25,149,1,30,2,2,0,30,30
13747,AW00024746,Ian Russell,Male,62,Single,Canada,50 and above,New,2013-02-03,154,1,14,2,2,0,14,14
13748,AW00024747,Dakota Powell,Male,62,Single,United States,50 and above,New,2014-01-13,143,1,65,3,3,0,65,65
13749,AW00024748,Jose Collins,Male,63,Married,Canada,50 and above,New,2013-02-23,154,1,40,2,2,0,40,40
13750,AW00024749,Marshall Guo,Male,46,Married,United States,40-49,New,2013-09-24,147,1,65,3,3,0,65,65
13751,AW00024750,Destiny Barnes,Female,62,Married,United States,50 and above,New,2013-10-08,146,1,30,2,2,0,30,30
13752,AW00024751,Angela Howard,Female,52,Married,United States,50 and above,New,2013-06-28,150,1,147,3,3,0,147,147
13753,AW00024752,Cameron Jackson,Male,61,Single,United States,50 and above,New,2013-05-22,151,1,756,3,3,0,756,756
13754,AW00024753,Eduardo Jenkins,Male,62,Single,United States,50 and above,New,2013-06-06,150,1,791,4,4,0,791,791
13755,AW00024754,Haley Rivera,Female,56,Married,United States,50 and above,New,2013-08-11,148,1,2440,6,6,0,2440,2440
13756,AW00024755,Sean Scott,Male,62,Married,Canada,50 and above,New,2013-08-10,148,1,40,2,2,0,40,40
13757,AW00024756,Carlos Bell,Male,56,Married,United States,50 and above,New,2013-08-19,148,1,2398,3,3,0,2398,2398
13758,AW00024757,Alisha She,Female,56,Married,Canada,50 and above,Regular,2013-12-28,144,2,4343,5,5,24,2171,180
13759,AW00024758,Gabriella Adams,Female,55,Married,United States,50 and above,New,2013-10-06,146,1,35,2,2,0,35,35
13760,AW00024759,Brooke Stewart,Female,61,Single,Canada,50 and above,Regular,2013-12-02,144,2,4369,5,5,24,2184,182
13761,AW00024760,Julian Coleman,Male,60,Single,United States,50 and above,New,2013-08-12,148,1,2419,2,2,0,2419,2419
13762,AW00024761,Lawrence Rubio,Male,61,Single,United States,50 and above,New,2013-08-27,148,1,2419,2,2,0,2419,2419
13763,AW00024762,Warren Xu,Male,42,Single,United States,40-49,New,2013-08-15,148,1,2393,2,2,0,2393,2393
13764,AW00024763,Fernando Hill,Male,46,Single,Canada,40-49,New,2013-04-13,152,1,5,1,1,0,5,5
13765,AW00024764,Abigail Hughes,Female,46,Married,United States,40-49,New,2013-08-14,148,1,2398,3,3,0,2398,2398
13766,AW00024765,Morgan Alexander,Female,47,Single,United States,40-49,New,2013-10-06,146,1,100,4,4,0,100,100
13767,AW00024766,Christian White,Male,46,Married,United States,40-49,New,2013-07-25,149,1,72,3,3,0,72,72
13768,AW00024767,Lauren Jackson,Female,41,Married,United States,40-49,New,2013-08-31,148,1,87,3,3,0,87,87
13769,AW00024768,Jordan Ross,Male,46,Married,United States,40-49,New,2013-04-23,152,1,33,1,1,0,33,33
13770,AW00024769,Brendan Lal,Male,41,Single,United States,40-49,New,2013-10-23,146,1,35,2,2,0,35,35
13771,AW00024770,Isaac Wright,Male,46,Married,United States,40-49,New,2013-08-02,148,1,2398,3,3,0,2398,2398
13772,AW00024771,Samuel Harris,Male,42,Married,Canada,40-49,New,2013-03-02,153,1,60,2,2,0,60,60
13773,AW00024772,Greg Russell,Male,42,Married,United States,40-49,New,2013-04-10,152,1,196,3,3,0,196,196
13774,AW00024773,Grace Stewart,Female,49,Married,Canada,40-49,New,2013-04-16,152,1,7,2,2,0,7,7
13775,AW00024774,Xavier Gonzales,Male,49,Single,United States,40-49,New,2013-07-10,149,1,33,1,1,0,33,33
13776,AW00024775,Alexandra Alexander,Female,48,Married,United States,40-49,New,2014-01-27,143,1,37,2,2,0,37,37
13777,AW00024776,Samantha Perry,Female,48,Married,United States,40-49,New,2013-02-20,154,1,92,3,3,0,92,92
13778,AW00024777,Eric Adams,Male,43,Married,United States,40-49,New,2013-02-12,154,1,72,3,3,0,72,72
13779,AW00024778,Sean Baker,Male,48,Married,Canada,40-49,Regular,2013-02-21,154,2,2859,5,5,13,1429,219
13780,AW00024779,Morgan Lee,Female,49,Married,United States,40-49,New,2013-03-24,153,1,2419,2,2,0,2419,2419
13781,AW00024780,Courtney Hall,Female,48,Married,United States,40-49,New,2013-03-07,153,1,2384,1,1,0,2384,2384
13782,AW00024781,Carmen Garcia,Female,42,Married,Canada,40-49,New,2012-01-04,167,1,2182,1,1,0,2182,2182
13783,AW00024782,Nicole Morris,Female,48,Married,United States,40-49,New,2013-08-04,148,1,2420,4,4,0,2420,2420
13784,AW00024783,Barry Raman,Male,47,Married,United States,40-49,New,2013-09-17,147,1,2420,4,4,0,2420,2420
13785,AW00024784,Megan Kelly,Female,48,Single,United States,40-49,New,2013-04-03,152,1,2393,2,2,0,2393,2393
13786,AW00024785,Cody Morris,Male,44,Married,United States,40-49,New,2013-09-18,147,1,2406,4,4,0,2406,2406
13787,AW00024786,Haley Adams,Female,44,Married,Canada,40-49,New,2012-01-16,167,1,2443,1,1,0,2443,2443
13788,AW00024787,Andrea Watson,Female,49,Married,United States,40-49,New,2013-09-11,147,1,2393,2,2,0,2393,2393
13789,AW00024788,Ashley Bennett,Female,49,Married,United States,40-49,New,2013-09-15,147,1,2418,3,3,0,2418,2418
13790,AW00024789,Tamara Hu,Female,50,Married,United States,50 and above,New,2013-09-27,147,1,2419,2,2,0,2419,2419
13791,AW00024790,Rebekah Navarro,Female,44,Married,United States,40-49,New,2013-09-12,147,1,2433,4,4,0,2433,2433
13792,AW00024791,Teresa Ortega,Female,50,Married,United States,50 and above,New,2013-09-17,147,1,2419,2,2,0,2419,2419
13793,AW00024792,Clifford Malhotra,Male,49,Married,United States,40-49,New,2013-09-28,147,1,2419,2,2,0,2419,2419
13794,AW00024793,Cole Morgan,Male,49,Married,United States,40-49,New,2013-10-15,146,1,2419,2,2,0,2419,2419
13795,AW00024794,Cody Sanchez,Male,50,Married,United States,50 and above,New,2013-10-17,146,1,2448,4,4,0,2448,2448
13796,AW00024795,Alexandra Lewis,Female,45,Married,United States,40-49,New,2013-10-17,146,1,2507,5,5,0,2507,2507
13797,AW00024796,Jessica Simmons,Female,50,Married,United States,50 and above,New,2013-10-03,146,1,2398,3,3,0,2398,2398
13798,AW00024797,Dylan Flores,Male,50,Single,United States,50 and above,New,2013-10-08,146,1,2393,2,2,0,2393,2393
13799,AW00024798,Lawrence Moreno,Male,51,Single,United States,50 and above,New,2013-10-10,146,1,2407,4,4,0,2407,2407
13800,AW00024799,Byron Sanz,Male,50,Single,United States,50 and above,New,2013-10-25,146,1,2452,4,4,0,2452,2452
13801,AW00024800,Eduardo Young,Male,49,Single,United States,40-49,New,2013-10-15,146,1,2419,2,2,0,2419,2419
13802,AW00024801,Chase Bailey,Male,48,Single,United States,40-49,New,2013-10-03,146,1,2419,2,2,0,2419,2419
13803,AW00024802,Timothy Allen,Male,49,Single,United States,40-49,New,2013-04-02,152,1,2407,4,4,0,2407,2407
13804,AW00024803,Anna Diaz,Female,46,Married,United States,40-49,New,2013-05-25,151,1,33,1,1,0,33,33
13805,AW00024804,Tonya Raji,Female,46,Married,United States,40-49,New,2013-04-05,152,1,2384,1,1,0,2384,2384
13806,AW00024805,Donna Luo,Female,47,Married,Canada,40-49,New,2013-06-27,150,1,5,1,1,0,5,5
13807,AW00024806,Faith Russell,Female,50,Married,United States,50 and above,New,2013-04-02,152,1,2413,2,2,0,2413,2413
13808,AW00024807,Anne Moreno,Female,50,Married,United States,50 and above,New,2013-04-12,152,1,2469,3,3,0,2469,2469
13809,AW00024808,Eric Perez,Male,50,Married,United States,50 and above,New,2013-04-07,152,1,2407,4,4,0,2407,2407
13810,AW00024809,Alyssa Moore,Female,50,Married,United States,50 and above,New,2013-04-09,152,1,2419,2,2,0,2419,2419
13811,AW00024810,Alyssa Richardson,Female,53,Married,United States,50 and above,New,2013-10-26,146,1,2419,2,2,0,2419,2419
13812,AW00024811,Trinity Ramirez,Female,52,Single,United States,50 and above,New,2013-10-01,146,1,2438,2,2,0,2438,2438
13813,AW00024812,Johnathan Sai,Male,53,Married,United States,50 and above,New,2013-06-03,150,1,83,2,2,0,83,83
13814,AW00024813,Armando Schmidt,Male,53,Married,United States,50 and above,New,2013-04-13,152,1,72,3,3,0,72,72
13815,AW00024814,Gabriel Washington,Male,54,Single,United States,50 and above,New,2013-11-03,145,1,2419,2,2,0,2419,2419
13816,AW00024815,Victoria Clark,Female,54,Single,United States,50 and above,New,2013-04-09,152,1,2438,2,2,0,2438,2438
13817,AW00024816,Lauren Perry,Female,50,Married,Canada,50 and above,New,2013-06-28,150,1,5,1,1,0,5,5
13818,AW00024817,Victoria Richardson,Female,39,Married,Canada,30-39,New,2012-01-17,167,1,2182,1,1,0,2182,2182
13819,AW00024818,Diane Rubio,Female,51,Married,United States,50 and above,New,2013-04-26,152,1,2438,2,2,0,2438,2438
13820,AW00024819,Jack Shan,Male,45,Married,United States,40-49,New,2013-04-14,152,1,2393,2,2,0,2393,2393
13821,AW00024820,David Clark,Male,45,Married,United States,40-49,New,2013-02-04,154,1,39,3,3,0,39,39
13822,AW00024821,Melissa Alexander,Female,50,Married,United States,50 and above,New,2013-07-22,149,1,43,3,3,0,43,43
13823,AW00024822,Paige Cook,Female,51,Married,United States,50 and above,New,2013-08-07,148,1,196,3,3,0,196,196
13824,AW00024823,Vincent Zhao,Male,39,Married,United States,30-39,New,2014-01-18,143,1,96,4,4,0,96,96
13825,AW00024824,Alexandria Wood,Female,54,Single,Canada,50 and above,New,2012-01-15,167,1,2182,1,1,0,2182,2182
13826,AW00024825,Zoe Sanders,Female,49,Married,Canada,40-49,New,2013-09-15,147,1,5,1,1,0,5,5
13827,AW00024826,Richard Powell,Male,54,Married,United States,50 and above,New,2013-07-10,149,1,96,4,4,0,96,96
13828,AW00024827,Alexander Martinez,Male,55,Married,United States,50 and above,New,2013-04-07,152,1,35,2,2,0,35,35
13829,AW00024828,Brooke Reed,Female,55,Single,United States,50 and above,New,2013-11-17,145,1,2419,2,2,0,2419,2419
13830,AW00024829,Ethan Patterson,Male,55,Married,United States,50 and above,New,2013-02-08,154,1,35,2,2,0,35,35
13831,AW00024830,Alexandra Cox,Female,54,Married,United States,50 and above,New,2013-04-13,152,1,96,4,4,0,96,96
13832,AW00024831,Jackson Diaz,Male,49,Single,United States,40-49,New,2013-11-12,145,1,2398,3,3,0,2398,2398
13833,AW00024832,Morgan Martin,Female,54,Married,Canada,50 and above,New,2012-01-27,167,1,2182,1,1,0,2182,2182
13834,AW00024833,Deanna Ruiz,Female,52,Single,France,50 and above,New,2013-09-17,147,1,1755,2,2,0,1755,1755
13835,AW00024834,Bethany Jai,Female,46,Married,Germany,40-49,New,2013-04-27,152,1,1745,3,3,0,1745,1745
13836,AW00024835,Angel Morgan,Male,46,Single,United Kingdom,40-49,New,2013-11-10,145,1,1170,2,2,0,1170,1170
13837,AW00024836,Taylor Robinson,Female,95,Single,France,50 and above,New,2013-10-24,146,1,29,2,2,0,29,29
13838,AW00024837,Wyatt Lewis,Male,51,Single,Germany,50 and above,New,2013-08-17,148,1,588,4,4,0,588,588
13839,AW00024838,Elijah Young,Male,57,Single,Germany,50 and above,New,2013-09-19,147,1,23,2,2,0,23,23
13840,AW00024839,Tamara Goldberg,Female,64,Single,Germany,50 and above,New,2013-01-29,155,1,33,3,3,0,33,33
13841,AW00024840,Marco Sai,Male,52,Married,United Kingdom,50 and above,New,2013-12-11,144,1,29,2,2,0,29,29
13842,AW00024841,Andres Jai,Male,59,Married,France,50 and above,New,2013-12-17,144,1,2319,3,3,0,2319,2319
13843,AW00024842,Monique Alonso,Female,59,Single,France,50 and above,New,2013-06-16,150,1,23,2,2,0,23,23
13844,AW00024843,Bryant Subram,Male,65,Married,Germany,50 and above,New,2013-09-21,147,1,89,3,3,0,89,89
13845,AW00024844,Maria Ward,Female,70,Single,France,50 and above,New,2013-12-11,144,1,25,2,2,0,25,25
13846,AW00024845,Tyrone Jimenez,Male,70,Married,France,50 and above,New,2013-10-03,146,1,69,4,4,0,69,69
13847,AW00024846,Naomi Navarro,Female,75,Single,Germany,50 and above,New,2013-06-07,150,1,23,2,2,0,23,23
13848,AW00024847,Tonya Nath,Female,75,Married,United Kingdom,50 and above,New,2013-06-17,150,1,2552,4,4,0,2552,2552
13849,AW00024848,Jeffery Zhou,Male,75,Married,Germany,50 and above,New,2014-01-13,143,1,21,1,1,0,21,21
13850,AW00024849,Brianna Ward,Female,73,Married,France,50 and above,New,2013-11-04,145,1,27,3,3,0,27,27
13851,AW00024850,Emmanuel Perez,Male,74,Married,Germany,50 and above,New,2013-09-07,147,1,625,3,3,0,625,625
13852,AW00024851,Leslie Ortega,Female,74,Married,United Kingdom,50 and above,New,2013-07-10,149,1,29,2,2,0,29,29
13853,AW00024852,Carla Martinez,Female,74,Married,United Kingdom,50 and above,New,2013-06-24,150,1,2457,3,3,0,2457,2457
13854,AW00024853,Miguel Long,Male,66,Single,United Kingdom,50 and above,New,2013-08-17,148,1,40,2,2,0,40,40
13855,AW00024854,Emma Jenkins,Female,66,Single,Germany,50 and above,New,2013-07-06,149,1,23,2,2,0,23,23
13856,AW00024855,Kaylee Wright,Female,55,Single,Germany,50 and above,New,2013-02-17,154,1,25,2,2,0,25,25
13857,AW00024856,Candice Huang,Female,66,Married,Germany,50 and above,New,2013-10-09,146,1,27,3,3,0,27,27
13858,AW00024857,Anna Henderson,Female,60,Married,United Kingdom,50 and above,New,2013-06-29,150,1,5,1,1,0,5,5
13859,AW00024858,Calvin Xie,Male,66,Married,United Kingdom,50 and above,New,2013-04-12,152,1,40,2,2,0,40,40
13860,AW00024859,Cesar Arun,Male,65,Single,United Kingdom,50 and above,New,2014-01-25,143,1,40,2,2,0,40,40
13861,AW00024860,Douglas Garcia,Male,65,Single,United Kingdom,50 and above,New,2013-06-16,150,1,2520,5,5,0,2520,2520
13862,AW00024861,Evelyn Vance,Female,67,Married,France,50 and above,New,2013-10-28,146,1,75,2,2,0,75,75
13863,AW00024862,Tamara Zhou,Female,67,Married,France,50 and above,New,2013-06-09,150,1,75,2,2,0,75,75
13864,AW00024863,Wesley Sun,Male,67,Single,France,50 and above,New,2013-03-09,153,1,27,3,3,0,27,27
13865,AW00024864,Jeffery Sun,Male,68,Married,Germany,50 and above,New,2013-07-19,149,1,155,5,5,0,155,155
13866,AW00024865,Ashley Griffin,Female,56,Single,United Kingdom,50 and above,New,2013-07-25,149,1,2478,2,2,0,2478,2478
13867,AW00024866,Alejandro Nath,Male,63,Married,France,50 and above,New,2013-03-09,153,1,27,3,3,0,27,27
13868,AW00024867,Beth Suarez,Female,69,Single,Germany,50 and above,New,2013-08-05,148,1,21,1,1,0,21,21
13869,AW00024868,Darryl Hu,Male,68,Married,United Kingdom,50 and above,New,2013-07-17,149,1,2501,5,5,0,2501,2501
13870,AW00024869,Misty Shock,Male,69,Married,United Kingdom,50 and above,New,2013-09-23,147,1,40,2,2,0,40,40
13871,AW00024870,Taylor Morgan,Female,69,Married,United Kingdom,50 and above,New,2013-07-12,149,1,2457,3,3,0,2457,2457
13872,AW00024871,Kelsey Luo,Female,64,Single,France,50 and above,New,2013-07-14,149,1,35,4,4,0,35,35
13873,AW00024872,Alisha Raje,Female,64,Single,France,50 and above,New,2013-03-15,153,1,23,2,2,0,23,23
13874,AW00024873,Alisha Li,Female,70,Single,Germany,50 and above,New,2013-11-27,145,1,549,2,2,0,549,549
13875,AW00024874,Wendy Moreno,Female,71,Married,France,50 and above,New,2013-10-16,146,1,21,1,1,0,21,21
13876,AW00024875,Darryl Zhang,Male,71,Single,Germany,50 and above,New,2013-06-27,150,1,27,3,3,0,27,27
13877,AW00024876,Jarrod Subram,Male,70,Single,Germany,50 and above,New,2013-04-20,152,1,49,3,3,0,49,49
13878,AW00024877,Mandy Zhao,Female,72,Married,France,50 and above,New,2014-01-02,143,1,34,3,3,0,34,34
13879,AW00024878,Sandra Wang,Female,72,Married,France,50 and above,New,2013-05-19,151,1,23,2,2,0,23,23
13880,AW00024879,Desiree Munoz,Female,72,Married,Germany,50 and above,New,2013-10-07,146,1,21,1,1,0,21,21
13881,AW00024880,Summer Chandra,Female,72,Married,United Kingdom,50 and above,New,2013-12-18,144,1,40,2,2,0,40,40
13882,AW00024881,Tasha Ashe,Female,72,Married,United Kingdom,50 and above,New,2013-06-12,150,1,5,1,1,0,5,5
13883,AW00024882,Meredith Srini,Female,72,Married,France,50 and above,New,2013-03-11,153,1,23,2,2,0,23,23
13884,AW00024883,Stacey Lin,Female,67,Single,Germany,50 and above,New,2013-01-04,155,1,2487,3,3,0,2487,2487
13885,AW00024884,Michele Fernandez,Female,44,Married,Australia,40-49,New,2013-09-30,147,1,23,2,2,0,23,23
13886,AW00024885,Corey Xie,Male,44,Single,Australia,40-49,New,2014-01-11,143,1,31,3,3,0,31,31
13887,AW00024886,Joy Romero,Female,45,Single,Australia,40-49,New,2013-06-29,150,1,80,3,3,0,80,80
13888,AW00024887,Micah Sun,Male,39,Single,Australia,30-39,Regular,2013-03-11,153,2,2218,5,4,12,1109,184
13889,AW00024888,Roy Srini,Male,45,Single,Australia,40-49,Regular,2013-03-25,153,2,2174,3,3,12,1087,181
13890,AW00024889,Kelli She,Female,44,Married,Australia,40-49,Regular,2013-03-18,153,2,2269,5,4,12,1134,189
13891,AW00024890,Brenda Van,Female,44,Single,Australia,40-49,New,2013-02-07,154,1,40,2,2,0,40,40
13892,AW00024891,Bianca Chen,Female,43,Single,Australia,40-49,New,2013-12-08,144,1,5,1,1,0,5,5
13893,AW00024892,Arthur Alvarez,Male,45,Single,Australia,40-49,New,2013-12-19,144,1,7,2,2,0,7,7
13894,AW00024893,Alvin Chande,Male,46,Single,Australia,40-49,New,2013-05-20,151,1,23,2,2,0,23,23
13895,AW00024894,Jaime Jai,Male,40,Single,Australia,40-49,New,2013-02-17,154,1,5,1,1,0,5,5
13896,AW00024895,Dalton Henderson,Male,45,Married,Australia,40-49,New,2013-03-03,153,1,5,1,1,0,5,5
13897,AW00024896,Kendra Ramos,Female,45,Single,Australia,40-49,New,2013-11-18,145,1,15,3,3,0,15,15
13898,AW00024897,Glenn Hu,Male,40,Married,Australia,40-49,New,2013-07-15,149,1,5,1,1,0,5,5
13899,AW00024898,Mallory Gomez,Female,40,Single,Australia,40-49,New,2013-04-24,152,1,7,2,2,0,7,7
13900,AW00024899,Vincent Zhu,Male,47,Single,Australia,40-49,New,2013-02-20,154,1,106,5,5,0,106,106
